File Path| Bundle Name| Line Number| Line Content| CSS Variable Name
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 167| border: solid 1px #f7f7f7;| --fd-color-neutral-5
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 168| border-top: solid 1px #e9e9e9;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 222| border-bottom: solid 1px #CCC;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 230| border-bottom: solid 1px #CCC;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 237| color:#FF0000;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 247| color:#FF0000;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\message.css| | 266| color:#51A428;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pri08_1_common.css| | 15| color: #010101;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pri08_1_common.css| | 18| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pri08_1_common.css| | 28| color: #dc143c;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pri08_1_common.css| | 48| color:red;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 15| color: #666666;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 18| background-color: #99cc66;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 24| color: #666666;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 27| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 48| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 96| border-left:solid 1px #333333;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 102| border-right:solid 1px #333333;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 120| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 129| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 139| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 143| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 157| color: #99cc66;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 190| border-bottom:solid 2px #cdcdcd;| --lms-border-color
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 195| color: #4682b4;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 217| background-color:#d3d3d3;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 242| background-color: #f5f5f5;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 249| color: #99cc66;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 251| border-bottom:solid 1px #333333;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 258| color: #0099cc;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 265| color: #ff6347;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 276| color: #808080;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 281| color:#99cc66;| 
c:\epam-work\litmos_core\litmosapp\templates\styles\pub08_1.css| | 294| color: #ffffff;| --litmos-none-background,--litmos-navbar-text-color,--white-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 4| #5c87b2 with your new color.| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 8| background-color: #CCCCCC !important;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 13| color: #696969;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 18| color: #034af3;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 23| color: #505abc;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 27| color: #1d60ff;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 32| color: #12eb87;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 46| color: #000;| --grey-grey-15
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 96| color: #000;| --grey-grey-15
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 105| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 115| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 120| box-shadow: 2px 2px 2px #888888;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 125| color: #999;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 137| border-bottom: 1px #5C87B2 solid;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 156| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 165| background-color: #e8eef4;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 166| color: #034af3;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 171| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 177| background-color: #a6e2a6;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 183| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 184| color: #000;| --grey-grey-15
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 194| border: 1px solid #CCC;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 212| border: 1px solid #CCC;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 218| border: 1px solid #CCC;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 226| border: solid 1px #e8eef4;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 233| border: solid 1px #e8eef4;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 240| background-color: #e8eef4;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 241| border: solid 1px #e8eef4;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 253| color:Red;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 274| color:White;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 279| color: white;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 285| color: white;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 291| color: white;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 299| color: #ff0000;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 309| border: 1px solid #ff0000;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 310| background-color: #ffeeee;| 
c:\epam-work\litmos_core\litmostranslate\litmos translate\content\site.css| | 316| color: #ff0000;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\app.css| | 45| background-color: white  !important;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 84| color: #000;| --grey-grey-15
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 85| background: #ff0;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 217| border: 1px solid #c0c0c0;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 250| color: #000 !important;| --grey-grey-15
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 277| border: 1px solid #999;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 313| border-top-color: #000 !important;| --grey-grey-15
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 317| border: 1px solid #000;| --grey-grey-15
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 326| background-color: #fff !important;| --litmos-none-background
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 331| border: 1px solid #ddd !important;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 354| -moz-osx-font-smoothing: grayscale;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1430| color: #333;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1431| background-color: #f3f6f7;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1446| color: #0ccf6b;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1453| color: #088746;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1497| border: 1px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1499| background-color: #f3f6f7;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1511| border-top: 1px solid #eee;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1590| color: #777;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1701| background-color: #fcf8e3;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1737| color: #777;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1741| color: #0ccf6b;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1746| color: #099f52;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1750| color: #3c763d;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1755| color: #2b542c;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1759| color: #31708f;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1764| color: #245269;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1768| color: #8a6d3b;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1773| color: #66512c;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1777| color: #a94442;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1782| color: #843534;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1786| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1787| background-color: #0ccf6b;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1792| background-color: #099f52;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1796| background-color: #dff0d8;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1801| background-color: #c1e2b3;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1805| background-color: #d9edf7;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1810| background-color: #afd9ee;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1814| background-color: #fcf8e3;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1819| background-color: #f7ecb5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1823| background-color: #f2dede;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1828| background-color: #e4b9b9;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1835| border-bottom: 1px solid #eee;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1912| border-bottom: 1px dotted #777;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1927| border-left: 5px solid #eee;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1944| color: #777;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 1960| border-right: 5px solid #eee;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2001| color: #c7254e;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2003| background-color: #f9f2f4;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2011| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2013| background-color: #333;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2040| color: #333;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2041| border: 1px solid #ccc;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 2043| background-color: #f5f5f5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3054| color: #777;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3079| border-top: 1px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3085| border-bottom: 2px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3098| border-top: 2px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3102| background-color: #f3f6f7;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3115| border: 1px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3124| border: 1px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3133| background-color: #f9f9f9;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3137| background-color: #f5f5f5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3167| background-color: #f5f5f5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3175| background-color: #e8e8e8;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3190| background-color: #dff0d8;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3198| background-color: #d0e9c6;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3213| background-color: #d9edf7;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3221| background-color: #c4e3f3;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3236| background-color: #fcf8e3;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3244| background-color: #faf2cc;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3259| background-color: #f2dede;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3267| background-color: #ebcccc;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3284| border: 1px solid #ddd;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3350| color: #333;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3352| border-bottom: 1px solid #e5e5e5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3408| color: #555;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3425| color: #555;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3429| background-color: #f5f5f5;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3436| border-color: #66afe9;| 
c:\epam-work\litmos_core\litmoszendesk\zendesk\assets\bootstrap.css| | 3438| -webkit-box-shadow: inset 0 1px 1px rgba(0,0,0,.075), 0 0 8px rgba(102, 175, 233, .6);| 
